timestamp,region,provider,runtime,memorySize,parallel,duration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-01T22:25:45.545Z,eu-west-3,aws,nodejs,256,9,2,866558,140088,654144,878615,1070542,-1
2018-01-01T22:25:50.065Z,eu-west-3,aws,nodejs,256,9,2,851003,72291,767701,857694,953994,-143
2018-01-01T22:25:52.514Z,eu-west-3,aws,nodejs,256,10,2,805327,83208,700495,777606,949925,299
2018-01-01T22:25:54.908Z,eu-west-3,aws,nodejs,256,10,2,826597,60802,769121,802227,955400,-211
2018-01-01T22:25:57.426Z,eu-west-3,aws,nodejs,256,10,2,864573,74774,797353,838226,1014819,2
2018-01-01T22:25:59.886Z,eu-west-3,aws,nodejs,256,10,2,844100,88330,750553,817906,1059707,-74
2018-01-01T22:26:02.136Z,eu-west-3,aws,nodejs,256,10,2,784899,53743,683268,783531,854677,99
2018-01-01T22:26:04.392Z,eu-west-3,aws,nodejs,256,11,2,826709,73278,727638,827960,1015455,91
2018-01-01T22:26:07.640Z,eu-west-3,aws,nodejs,256,11,2,801010,57156,673986,809067,860578,81
2018-01-01T22:26:10.314Z,eu-west-3,aws,nodejs,256,11,2,864840,89580,692631,871376,1016401,79
2018-01-01T22:26:13.505Z,eu-west-3,aws,nodejs,256,11,2,875997,74442,778868,870618,980768,54
2018-01-01T22:26:16.676Z,eu-west-3,aws,nodejs,256,11,2,819583,57717,750156,824618,923893,19
2018-01-01T22:26:19.023Z,eu-west-3,aws,nodejs,256,12,2,800564,87050,693084,795222,975233,27
2018-01-01T22:26:21.346Z,eu-west-3,aws,nodejs,256,12,2,816091,84621,702414,798303,1030732,-37
2018-01-01T22:26:24.486Z,eu-west-3,aws,nodejs,256,12,2,811631,89226,704242,797882,1021767,110
2018-01-01T22:26:27.728Z,eu-west-3,aws,nodejs,256,12,2,875763,105774,760501,839364,1150576,92
2018-01-01T22:26:31.014Z,eu-west-3,aws,nodejs,256,12,2,827806,73672,741132,806686,970305,92
2018-01-01T22:26:33.477Z,eu-west-3,aws,nodejs,256,13,2,807288,82663,716263,785187,959862,163
2018-01-01T22:26:35.936Z,eu-west-3,aws,nodejs,256,13,2,804940,65773,708922,798940,965009,91
2018-01-01T22:26:38.229Z,eu-west-3,aws,nodejs,256,13,2,816764,53467,735301,803519,916523,11
2018-01-01T22:26:40.439Z,eu-west-3,aws,nodejs,256,13,2,811582,59471,737612,803269,940432,-57
2018-01-01T22:26:42.760Z,eu-west-3,aws,nodejs,256,13,2,809259,65134,724248,811217,925683,1
2018-01-01T22:26:44.967Z,eu-west-3,aws,nodejs,256,14,2,810489,86303,690546,796433,1041963,-99
2018-01-01T22:26:48.218Z,eu-west-3,aws,nodejs,256,14,2,795249,76648,691636,787786,941981,74
2018-01-01T22:26:50.684Z,eu-west-3,aws,nodejs,256,14,2,810615,46874,712892,815426,881642,-61
2018-01-01T22:26:53.138Z,eu-west-3,aws,nodejs,256,14,2,830015,60320,755157,817290,951957,89
2018-01-01T22:26:56.407Z,eu-west-3,aws,nodejs,256,14,2,796401,56951,730990,783285,943016,-5
2018-01-01T22:26:58.684Z,eu-west-3,aws,nodejs,256,15,2,815142,87005,728345,776661,1008846,-16
2018-01-01T22:27:01.924Z,eu-west-3,aws,nodejs,256,15,2,823692,111763,685806,816958,1154644,-21
2018-01-01T22:27:05.421Z,eu-west-3,aws,nodejs,256,15,2,789322,58114,681280,785085,894716,-123
2018-01-01T22:27:08.696Z,eu-west-3,aws,nodejs,256,15,2,781602,54383,680392,787077,876254,237
2018-01-01T22:27:11.159Z,eu-west-3,aws,nodejs,256,15,2,815825,34920,767057,812266,882769,-35
2018-01-01T22:27:14.430Z,eu-west-3,aws,nodejs,256,16,2,822550,112147,702747,782653,1073093,74
2018-01-01T22:27:17.709Z,eu-west-3,aws,nodejs,256,16,2,801393,52058,724756,799646,896450,122
2018-01-01T22:27:20.223Z,eu-west-3,aws,nodejs,256,16,2,787363,61950,711518,791183,882416,73
2018-01-01T22:27:22.639Z,eu-west-3,aws,nodejs,256,16,2,780841,51436,704243,774948,899540,-27
2018-01-01T22:27:24.906Z,eu-west-3,aws,nodejs,256,16,2,783623,74831,658591,761718,970622,41
2018-01-01T22:27:27.946Z,eu-west-3,aws,nodejs,256,17,2,789750,65730,685226,773601,897923,-15
2018-01-01T22:27:31.224Z,eu-west-3,aws,nodejs,256,17,2,819303,67308,733746,821083,970200,-85
2018-01-01T22:27:34.504Z,eu-west-3,aws,nodejs,256,17,2,790336,46448,728688,781092,903217,11
2018-01-01T22:27:36.824Z,eu-west-3,aws,nodejs,256,17,2,858133,187715,673343,794064,1465624,63
2018-01-01T22:27:41.055Z,eu-west-3,aws,nodejs,256,17,2,818006,98907,706848,771138,1067338,-215
2018-01-01T22:27:44.332Z,eu-west-3,aws,nodejs,256,18,2,825120,103297,731840,805906,1196711,130
2018-01-01T22:27:48.523Z,eu-west-3,aws,nodejs,256,18,2,811516,106439,722542,774335,1083632,-9
2018-01-01T22:27:52.119Z,eu-west-3,aws,nodejs,256,18,2,822584,172237,664356,776419,1445957,-7
2018-01-01T22:27:56.618Z,eu-west-3,aws,nodejs,256,18,2,832560,117720,664893,784136,1078504,24
2018-01-01T22:28:00.711Z,eu-west-3,aws,nodejs,256,18,2,811518,77624,716511,804395,1055256,39
2018-01-01T22:28:04.013Z,eu-west-3,aws,nodejs,256,19,2,804512,90026,702836,788874,1079575,56
2018-01-01T22:28:08.354Z,eu-west-3,aws,nodejs,256,19,2,804602,98244,679072,776901,1137429,72
2018-01-01T22:28:11.587Z,eu-west-3,aws,nodejs,256,19,2,763668,44296,686225,762282,850843,-96
2018-01-01T22:28:14.233Z,eu-west-3,aws,nodejs,256,19,2,817037,99287,722513,786574,1118663,-97
2018-01-01T22:28:17.509Z,eu-west-3,aws,nodejs,256,19,2,804743,97747,653377,769871,1093053,-211
2018-01-01T22:28:21.194Z,eu-west-3,aws,nodejs,256,20,2,789077,78135,711372,772763,1048589,-97
2018-01-01T22:28:25.306Z,eu-west-3,aws,nodejs,256,20,2,824465,157847,698593,790545,1442990,-112
2018-01-01T22:28:30.578Z,eu-west-3,aws,nodejs,256,20,2,798653,88414,712719,784820,1114238,33
2018-01-01T22:28:33.886Z,eu-west-3,aws,nodejs,256,20,2,803940,67697,693474,794640,962511,-94
2018-01-01T22:28:37.096Z,eu-west-3,aws,nodejs,256,20,2,810341,110315,703667,776111,1173376,65
2018-01-01T22:28:41.355Z,eu-west-3,aws,nodejs,256,1,3,1450891,0,1450891,1450891,1450891,890
2018-01-01T22:28:44.536Z,eu-west-3,aws,nodejs,256,1,3,1449792,0,1449792,1449792,1449792,346
2018-01-01T22:28:47.698Z,eu-west-3,aws,nodejs,256,1,3,1349081,0,1349081,1349081,1349081,442
2018-01-01T22:28:51.357Z,eu-west-3,aws,nodejs,256,1,3,1401635,0,1401635,1401635,1401635,130
2018-01-01T22:28:54.776Z,eu-west-3,aws,nodejs,256,1,3,1362471,0,1362471,1362471,1362471,-133
2018-01-01T22:28:58.048Z,eu-west-3,aws,nodejs,256,2,3,917115,35339,892126,917115,942103,90
2018-01-01T22:29:01.327Z,eu-west-3,aws,nodejs,256,2,3,876888,50,876852,876888,876923,184
2018-01-01T22:29:04.605Z,eu-west-3,aws,nodejs,256,2,3,866105,11742,857802,866105,874407,107
2018-01-01T22:29:07.792Z,eu-west-3,aws,nodejs,256,2,3,868948,13447,859439,868948,878456,383
2018-01-01T22:29:11.159Z,eu-west-3,aws,nodejs,256,2,3,850120,11348,842095,850120,858144,9
2018-01-01T22:29:14.448Z,eu-west-3,aws,nodejs,256,3,3,924947,344786,714288,737710,1322842,-244
2018-01-01T22:29:18.945Z,eu-west-3,aws,nodejs,256,3,3,1152963,295063,965807,999981,1493101,570
2018-01-01T22:29:22.218Z,eu-west-3,aws,nodejs,256,3,3,1048811,380265,817117,841642,1487675,-264
2018-01-01T22:29:25.381Z,eu-west-3,aws,nodejs,256,3,3,1137658,304174,954852,969334,1488789,-195
2018-01-01T22:29:28.541Z,eu-west-3,aws,nodejs,256,3,3,989710,399129,753654,764938,1450539,-41
2018-01-01T22:29:32.050Z,eu-west-3,aws,nodejs,256,4,3,959008,31779,926804,953917,1001396,-94
2018-01-01T22:29:35.327Z,eu-west-3,aws,nodejs,256,4,3,914058,55332,855107,918629,963867,196
2018-01-01T22:29:38.509Z,eu-west-3,aws,nodejs,256,4,3,872933,14679,855915,872852,890113,-115
2018-01-01T22:29:41.881Z,eu-west-3,aws,nodejs,256,4,3,808563,31190,776833,802932,851554,35
2018-01-01T22:29:45.161Z,eu-west-3,aws,nodejs,256,4,3,960042,59729,874338,980381,1005067,288
2018-01-01T22:29:48.359Z,eu-west-3,aws,nodejs,256,5,3,881551,149881,750776,845621,1139813,-201
2018-01-01T22:29:51.598Z,eu-west-3,aws,nodejs,256,5,3,942029,82440,814183,941989,1017496,-28
2018-01-01T22:29:55.008Z,eu-west-3,aws,nodejs,256,5,3,906622,103922,824559,856444,1082168,-132
2018-01-01T22:29:58.265Z,eu-west-3,aws,nodejs,256,5,3,914100,98412,818782,867155,1062594,-219
2018-01-01T22:30:01.481Z,eu-west-3,aws,nodejs,256,5,3,937504,102349,777915,945495,1058243,-210
2018-01-01T22:30:04.818Z,eu-west-3,aws,nodejs,256,6,3,829947,85136,744313,813513,936119,74
2018-01-01T22:30:08.218Z,eu-west-3,aws,nodejs,256,6,3,839905,64912,750322,825145,937749,-140
2018-01-01T22:30:11.402Z,eu-west-3,aws,nodejs,256,6,3,830469,59145,771197,817400,909114,20
2018-01-01T22:30:14.578Z,eu-west-3,aws,nodejs,256,6,3,902788,79044,807635,908036,1023578,-165
2018-01-01T22:30:17.929Z,eu-west-3,aws,nodejs,256,6,3,819719,45580,759655,819422,891127,-14
2018-01-01T22:30:21.205Z,eu-west-3,aws,nodejs,256,7,3,855852,115614,697468,850896,1004331,-11
2018-01-01T22:30:24.372Z,eu-west-3,aws,nodejs,256,7,3,879485,187219,709587,788058,1215256,-57
2018-01-01T22:30:28.545Z,eu-west-3,aws,nodejs,256,7,3,872863,47306,799927,878147,947006,35
2018-01-01T22:30:33.491Z,eu-west-3,aws,nodejs,256,7,3,852568,94060,746263,856094,973741,-32
2018-01-01T22:30:36.770Z,eu-west-3,aws,nodejs,256,7,3,874230,51019,813522,892483,944921,-167
2018-01-01T22:30:39.962Z,eu-west-3,aws,nodejs,256,8,3,890244,116875,778242,854234,1105293,108
2018-01-01T22:30:43.329Z,eu-west-3,aws,nodejs,256,8,3,869583,98711,773700,841488,1032824,-11
2018-01-01T22:30:47.011Z,eu-west-3,aws,nodejs,256,8,3,903365,153964,722979,898810,1227592,46
2018-01-01T22:30:50.286Z,eu-west-3,aws,nodejs,256,8,3,889465,146323,767824,845364,1214291,112
2018-01-01T22:30:53.509Z,eu-west-3,aws,nodejs,256,8,3,860389,103797,699183,886664,1019939,-201
2018-01-01T22:30:56.842Z,eu-west-3,aws,nodejs,256,9,3,839667,64474,766328,803023,948244,-93
2018-01-01T22:31:00.133Z,eu-west-3,aws,nodejs,256,9,3,818301,48653,721330,826195,875307,-48
2018-01-01T22:31:03.617Z,eu-west-3,aws,nodejs,256,9,3,858209,76943,778203,841533,1029884,-9
2018-01-01T22:31:07.083Z,eu-west-3,aws,nodejs,256,9,3,836967,71333,743214,838569,962422,109
2018-01-01T22:31:10.459Z,eu-west-3,aws,nodejs,256,9,3,840765,82935,734057,807210,956441,-74
2018-01-01T22:31:13.673Z,eu-west-3,aws,nodejs,256,10,3,864326,66224,798899,851526,994540,-84
2018-01-01T22:31:17.325Z,eu-west-3,aws,nodejs,256,10,3,887286,112027,686910,872887,1059989,256
2018-01-01T22:31:22.644Z,eu-west-3,aws,nodejs,256,10,3,858193,93339,724024,839849,1028866,-263
2018-01-01T22:31:26.853Z,eu-west-3,aws,nodejs,256,10,3,853760,70890,720809,848949,959732,-97
2018-01-01T22:31:30.031Z,eu-west-3,aws,nodejs,256,10,3,851970,78471,766183,827958,971705,6
2018-01-01T22:31:34.356Z,eu-west-3,aws,nodejs,256,11,3,823269,42764,753081,816309,881056,-20
2018-01-01T22:31:37.639Z,eu-west-3,aws,nodejs,256,11,3,802936,74197,682623,814458,930306,-17
2018-01-01T22:31:41.081Z,eu-west-3,aws,nodejs,256,11,3,825812,67483,729174,825061,938491,-67
2018-01-01T22:31:44.632Z,eu-west-3,aws,nodejs,256,11,3,816791,52805,754160,801350,899803,-22
2018-01-01T22:31:48.062Z,eu-west-3,aws,nodejs,256,11,3,863480,103821,720478,861542,1072776,-9
2018-01-01T22:31:52.543Z,eu-west-3,aws,nodejs,256,12,3,837572,73146,753403,831753,1015961,246
2018-01-01T22:31:56.924Z,eu-west-3,aws,nodejs,256,12,3,806865,65916,706368,798095,921100,-132
2018-01-01T22:32:00.329Z,eu-west-3,aws,nodejs,256,12,3,854609,87112,734891,843852,1026447,-47
2018-01-01T22:32:04.835Z,eu-west-3,aws,nodejs,256,12,3,828113,99138,763132,800797,1118515,-170
2018-01-01T22:32:09.039Z,eu-west-3,aws,nodejs,256,12,3,827117,61063,712227,820781,927271,-168
2018-01-01T22:32:13.359Z,eu-west-3,aws,nodejs,256,13,3,795906,62262,715234,805988,924815,-53
2018-01-01T22:32:16.715Z,eu-west-3,aws,nodejs,256,13,3,826750,101238,715511,788775,1013901,-100
2018-01-01T22:32:22.035Z,eu-west-3,aws,nodejs,256,13,3,805165,52289,735901,795436,906999,96
2018-01-01T22:32:25.357Z,eu-west-3,aws,nodejs,256,13,3,820502,81661,698934,788840,974872,-30
2018-01-01T22:32:29.820Z,eu-west-3,aws,nodejs,256,13,3,813358,51456,749762,792377,898436,-55
2018-01-01T22:32:34.326Z,eu-west-3,aws,nodejs,256,14,3,778049,51353,695852,774983,876909,24
2018-01-01T22:32:37.524Z,eu-west-3,aws,nodejs,256,14,3,803964,45963,745927,796941,919377,-12
2018-01-01T22:32:41.720Z,eu-west-3,aws,nodejs,256,14,3,798979,61309,719244,782250,944640,-92
2018-01-01T22:32:45.019Z,eu-west-3,aws,nodejs,256,14,3,795792,60778,730395,777772,956969,-46
2018-01-01T22:32:48.335Z,eu-west-3,aws,nodejs,256,14,3,802284,81509,703810,778037,1004253,-118
2018-01-01T22:32:51.936Z,eu-west-3,aws,nodejs,256,15,3,822875,71808,719714,820215,954260,16
2018-01-01T22:32:56.436Z,eu-west-3,aws,nodejs,256,15,3,790362,68996,711845,775312,1010791,-111
2018-01-01T22:33:00.940Z,eu-west-3,aws,nodejs,256,15,3,793559,65501,712628,784025,928547,180
2018-01-01T22:33:05.448Z,eu-west-3,aws,nodejs,256,15,3,807677,64042,704387,788048,922589,31
2018-01-01T22:33:09.636Z,eu-west-3,aws,nodejs,256,15,3,803499,96038,703643,785446,1058943,-82
2018-01-01T22:33:13.898Z,eu-west-3,aws,nodejs,256,16,3,795194,88063,673116,773310,1022493,-107
2018-01-01T22:33:18.142Z,eu-west-3,aws,nodejs,256,16,3,783732,44120,726850,775388,869240,120
2018-01-01T22:33:21.410Z,eu-west-3,aws,nodejs,256,16,3,776893,56375,710966,762299,881652,133
2018-01-01T22:33:25.921Z,eu-west-3,aws,nodejs,256,16,3,783594,49944,722698,772530,892065,-75
2018-01-01T22:33:29.205Z,eu-west-3,aws,nodejs,256,16,3,799573,64083,728691,778050,955282,-1
2018-01-01T22:33:33.706Z,eu-west-3,aws,nodejs,256,17,3,788427,49989,704827,772220,898180,174
2018-01-01T22:33:37.930Z,eu-west-3,aws,nodejs,256,17,3,804445,67163,717397,778032,934140,-43
2018-01-01T22:33:42.307Z,eu-west-3,aws,nodejs,256,17,3,799417,72404,693620,781841,947560,-36
2018-01-01T22:33:46.827Z,eu-west-3,aws,nodejs,256,17,3,796960,78215,703190,776003,1039060,143
2018-01-01T22:33:51.316Z,eu-west-3,aws,nodejs,256,17,3,800038,59801,704735,794860,903738,-40
2018-01-01T22:33:55.620Z,eu-west-3,aws,nodejs,256,18,3,784486,54934,712136,772903,895971,-26
2018-01-01T22:33:59.919Z,eu-west-3,aws,nodejs,256,18,3,791534,53659,705104,776581,888318,109
2018-01-01T22:34:04.423Z,eu-west-3,aws,nodejs,256,18,3,802003,104829,688795,782595,1131172,24
2018-01-01T22:34:08.733Z,eu-west-3,aws,nodejs,256,18,3,787900,60081,716886,761750,933375,85
2018-01-01T22:34:13.027Z,eu-west-3,aws,nodejs,256,18,3,804738,74942,716321,779048,983615,-202
2018-01-01T22:34:17.536Z,eu-west-3,aws,nodejs,256,19,3,770641,64911,701119,754745,991674,-13
2018-01-01T22:34:21.832Z,eu-west-3,aws,nodejs,256,19,3,790880,67571,720874,760178,949776,-70
2018-01-01T22:34:26.129Z,eu-west-3,aws,nodejs,256,19,3,805511,66101,695427,819882,947761,-8
2018-01-01T22:34:30.639Z,eu-west-3,aws,nodejs,256,19,3,784689,43308,723948,779188,861990,-78
2018-01-01T22:34:35.042Z,eu-west-3,aws,nodejs,256,19,3,788101,79019,698180,787166,1031770,-211
2018-01-01T22:34:39.265Z,eu-west-3,aws,nodejs,256,20,3,781393,58871,696882,783823,915009,-3
2018-01-01T22:34:43.747Z,eu-west-3,aws,nodejs,256,20,3,779592,61369,695035,763832,920707,-99
2018-01-01T22:34:48.256Z,eu-west-3,aws,nodejs,256,20,3,779204,54587,722297,765750,979500,-5
2018-01-01T22:34:52.756Z,eu-west-3,aws,nodejs,256,20,3,793821,62095,705892,779903,929189,-11
2018-01-01T22:34:57.265Z,eu-west-3,aws,nodejs,256,20,3,780423,73690,715633,762188,1053524,139
2018-01-01T22:35:01.487Z,eu-west-3,aws,nodejs,512,1,1,2702599,0,2702599,2702599,2702599,299
2018-01-01T22:35:03.103Z,eu-west-3,aws,nodejs,512,1,1,2966079,0,2966079,2966079,2966079,250
2018-01-01T22:35:04.633Z,eu-west-3,aws,nodejs,512,1,1,2859567,0,2859567,2859567,2859567,-238
2018-01-01T22:35:05.860Z,eu-west-3,aws,nodejs,512,1,1,2932778,0,2932778,2932778,2932778,617
2018-01-01T22:35:07.087Z,eu-west-3,aws,nodejs,512,1,1,2939674,0,2939674,2939674,2939674,98
2018-01-01T22:35:08.316Z,eu-west-3,aws,nodejs,512,2,1,1858372,285208,1656699,1858372,2060044,306
2018-01-01T22:35:10.363Z,eu-west-3,aws,nodejs,512,2,1,1716609,52375,1679574,1716609,1753644,80
2018-01-01T22:35:11.609Z,eu-west-3,aws,nodejs,512,2,1,1471084,61975,1427261,1471084,1514907,-113
2018-01-01T22:35:12.826Z,eu-west-3,aws,nodejs,512,2,1,1741568,22801,1725445,1741568,1757691,708
2018-01-01T22:35:14.050Z,eu-west-3,aws,nodejs,512,2,1,1621190,8881,1614910,1621190,1627470,173
2018-01-01T22:35:15.219Z,eu-west-3,aws,nodejs,512,3,1,1887585,623707,1525666,1529312,2607776,-97
2018-01-01T22:35:16.917Z,eu-west-3,aws,nodejs,512,3,1,1928979,829763,1386918,1515807,2884213,-160
2018-01-01T22:35:18.174Z,eu-west-3,aws,nodejs,512,3,1,1952785,863018,1415834,1494237,2948283,-126
2018-01-01T22:35:19.375Z,eu-west-3,aws,nodejs,512,3,1,2055632,743236,1624625,1628426,2913844,57
2018-01-01T22:35:20.603Z,eu-west-3,aws,nodejs,512,3,1,2044037,729060,1596373,1650434,2885305,331
2018-01-01T22:35:21.836Z,eu-west-3,aws,nodejs,512,4,1,1878295,263783,1627486,1830750,2224192,-24
2018-01-01T22:35:23.535Z,eu-west-3,aws,nodejs,512,4,1,1678162,183033,1487846,1691390,1842021,129
2018-01-01T22:35:24.741Z,eu-west-3,aws,nodejs,512,4,1,1561390,147090,1405304,1575864,1688527,-72
2018-01-01T22:35:25.928Z,eu-west-3,aws,nodejs,512,4,1,1773318,155102,1611324,1770088,1941773,30
2018-01-01T22:35:27.156Z,eu-west-3,aws,nodejs,512,4,1,1862102,54658,1799331,1859233,1930612,54
2018-01-01T22:35:28.361Z,eu-west-3,aws,nodejs,512,5,1,1761648,231263,1444287,1742261,2075293,-94
2018-01-01T22:35:30.289Z,eu-west-3,aws,nodejs,512,5,1,1644384,227927,1358384,1656884,1984511,123
2018-01-01T22:35:31.432Z,eu-west-3,aws,nodejs,512,5,1,1685825,302929,1424165,1689616,2169628,107
2018-01-01T22:35:32.889Z,eu-west-3,aws,nodejs,512,5,1,1676556,151661,1458191,1694776,1882073,-341
2018-01-01T22:35:34.126Z,eu-west-3,aws,nodejs,512,5,1,1653087,146302,1541280,1576214,1896643,-150
2018-01-01T22:35:35.350Z,eu-west-3,aws,nodejs,512,6,1,1705471,100404,1535522,1754974,1794621,251
2018-01-01T22:35:37.807Z,eu-west-3,aws,nodejs,512,6,1,1742427,291145,1465096,1700183,2218418,42
2018-01-01T22:35:39.853Z,eu-west-3,aws,nodejs,512,6,1,1660491,127753,1469795,1719063,1770079,-138
2018-01-01T22:35:41.086Z,eu-west-3,aws,nodejs,512,6,1,1707452,161995,1506432,1698176,1908734,-52
2018-01-01T22:35:42.474Z,eu-west-3,aws,nodejs,512,6,1,1677502,149177,1489660,1651159,1894279,-19
2018-01-01T22:35:43.853Z,eu-west-3,aws,nodejs,512,7,1,1669352,325300,1416460,1566789,2371855,-95
2018-01-01T22:35:45.998Z,eu-west-3,aws,nodejs,512,7,1,1635292,139438,1424160,1669413,1778466,-189
2018-01-01T22:35:47.229Z,eu-west-3,aws,nodejs,512,7,1,1642636,166019,1503805,1612209,2004426,94
2018-01-01T22:35:48.389Z,eu-west-3,aws,nodejs,512,7,1,1615197,141374,1381488,1618606,1861324,88
2018-01-01T22:35:49.689Z,eu-west-3,aws,nodejs,512,7,1,1628198,115852,1517506,1587098,1847502,-256
2018-01-01T22:35:51.325Z,eu-west-3,aws,nodejs,512,8,1,1699476,287713,1422646,1626877,2196498,-92
2018-01-01T22:35:54.054Z,eu-west-3,aws,nodejs,512,8,1,1497345,54392,1456944,1482140,1625461,68
2018-01-01T22:35:55.421Z,eu-west-3,aws,nodejs,512,8,1,1709757,386861,1443994,1610173,2652607,-39
2018-01-01T22:35:57.467Z,eu-west-3,aws,nodejs,512,8,1,1577231,70337,1492553,1571255,1705873,-25
2018-01-01T22:35:58.697Z,eu-west-3,aws,nodejs,512,8,1,1598796,59010,1490749,1617554,1656523,-156
2018-01-01T22:35:59.926Z,eu-west-3,aws,nodejs,512,9,1,1645344,356363,1451864,1522802,2589185,-103
2018-01-01T22:36:01.976Z,eu-west-3,aws,nodejs,512,9,1,1745836,471787,1399814,1627216,2925853,3
2018-01-01T22:36:03.204Z,eu-west-3,aws,nodejs,512,9,1,1658354,468108,1379098,1539312,2892891,-30
2018-01-01T22:36:04.365Z,eu-west-3,aws,nodejs,512,9,1,1720339,471634,1365721,1561260,2906808,-72
2018-01-01T22:36:05.659Z,eu-west-3,aws,nodejs,512,9,1,1714885,459313,1447899,1547734,2921228,-18
2018-01-01T22:36:06.887Z,eu-west-3,aws,nodejs,512,10,1,1580733,207508,1405891,1516265,2148997,-34
2018-01-01T22:36:08.950Z,eu-west-3,aws,nodejs,512,10,1,1595859,103262,1408152,1632012,1707817,-11
2018-01-01T22:36:10.203Z,eu-west-3,aws,nodejs,512,10,1,1881091,525530,1446326,1665848,2836329,-94
2018-01-01T22:36:12.387Z,eu-west-3,aws,nodejs,512,10,1,1856639,542980,1532252,1636176,2956408,-21
2018-01-01T22:36:14.518Z,eu-west-3,aws,nodejs,512,10,1,1587487,183620,1444241,1518401,1962179,41
2018-01-01T22:36:15.756Z,eu-west-3,aws,nodejs,512,11,1,1679387,270275,1493678,1574369,2417996,-145
2018-01-01T22:36:17.947Z,eu-west-3,aws,nodejs,512,11,1,1829328,592907,1355826,1558915,2978094,153
2018-01-01T22:36:20.404Z,eu-west-3,aws,nodejs,512,11,1,1857241,577858,1428442,1558317,3005465,-123
2018-01-01T22:36:22.888Z,eu-west-3,aws,nodejs,512,11,1,1628863,331438,1406126,1549587,2576075,-39
2018-01-01T22:36:24.138Z,eu-west-3,aws,nodejs,512,11,1,1726245,436491,1343944,1580263,2953655,161
2018-01-01T22:36:26.551Z,eu-west-3,aws,nodejs,512,12,1,1629691,223239,1399439,1568082,2274457,81
2018-01-01T22:36:28.483Z,eu-west-3,aws,nodejs,512,12,1,2013504,568058,1440662,1706998,2884229,0
2018-01-01T22:36:30.690Z,eu-west-3,aws,nodejs,512,12,1,1883767,454771,1517772,1735949,2862032,220
2018-01-01T22:36:33.101Z,eu-west-3,aws,nodejs,512,12,1,1734610,408941,1449586,1544522,2842167,-126
2018-01-01T22:36:35.563Z,eu-west-3,aws,nodejs,512,12,1,1591488,135930,1413448,1543285,1808388,-24
2018-01-01T22:36:36.843Z,eu-west-3,aws,nodejs,512,13,1,1866979,579309,1463795,1575860,2924868,-22
2018-01-01T22:36:39.018Z,eu-west-3,aws,nodejs,512,13,1,1754596,362916,1477763,1606424,2620364,162
2018-01-01T22:36:41.718Z,eu-west-3,aws,nodejs,512,13,1,1610618,199827,1395029,1589830,2155634,110
2018-01-01T22:36:44.187Z,eu-west-3,aws,nodejs,512,13,1,1801660,517116,1407055,1575931,2945998,-35
2018-01-01T22:36:46.515Z,eu-west-3,aws,nodejs,512,13,1,1712757,310854,1435177,1627981,2444384,-148
2018-01-01T22:36:48.670Z,eu-west-3,aws,nodejs,512,14,1,1720069,373035,1421179,1614493,2929160,-132
2018-01-01T22:36:51.384Z,eu-west-3,aws,nodejs,512,14,1,1689174,384555,1426565,1584619,2966518,93
2018-01-01T22:36:53.595Z,eu-west-3,aws,nodejs,512,14,1,1855680,467431,1510626,1702574,3026909,-190
2018-01-01T22:36:56.040Z,eu-west-3,aws,nodejs,512,14,1,1583721,114823,1420394,1571985,1849213,-92
2018-01-01T22:36:57.308Z,eu-west-3,aws,nodejs,512,14,1,1699226,275412,1431809,1581400,2210734,66
2018-01-01T22:36:59.315Z,eu-west-3,aws,nodejs,512,15,1,1607765,312495,1376748,1498330,2628496,-70
2018-01-01T22:37:01.357Z,eu-west-3,aws,nodejs,512,15,1,1679968,359387,1404546,1610950,2834163,179
2018-01-01T22:37:03.819Z,eu-west-3,aws,nodejs,512,15,1,1660414,372352,1431932,1546215,2942251,-135
2018-01-01T22:37:05.087Z,eu-west-3,aws,nodejs,512,15,1,1776111,493452,1421604,1550730,3015812,-109
2018-01-01T22:37:07.508Z,eu-west-3,aws,nodejs,512,15,1,1643925,337457,1323211,1529436,2758548,-106
2018-01-01T22:37:09.648Z,eu-west-3,aws,nodejs,512,16,1,1607645,179406,1462429,1549320,2241074,81
2018-01-01T22:37:12.161Z,eu-west-3,aws,nodejs,512,16,1,1677895,334639,1505926,1557395,2856091,20
2018-01-01T22:37:14.348Z,eu-west-3,aws,nodejs,512,16,1,1882100,516497,1378221,1709062,3022713,244
2018-01-01T22:37:16.526Z,eu-west-3,aws,nodejs,512,16,1,1582379,130620,1365264,1552046,1800406,-171
2018-01-01T22:37:17.892Z,eu-west-3,aws,nodejs,512,16,1,1744964,311758,1448008,1636752,2757272,-87
2018-01-01T22:37:20.256Z,eu-west-3,aws,nodejs,512,17,1,1664126,179425,1417596,1641935,2038269,-88
2018-01-01T22:37:22.662Z,eu-west-3,aws,nodejs,512,17,1,1732668,164002,1472427,1748735,2005159,-63
2018-01-01T22:37:25.085Z,eu-west-3,aws,nodejs,512,17,1,1756785,484267,1320889,1622837,3030750,153
2018-01-01T22:37:27.580Z,eu-west-3,aws,nodejs,512,17,1,1591226,147839,1374080,1559066,1996012,-138
2018-01-01T22:37:30.037Z,eu-west-3,aws,nodejs,512,17,1,1530807,155603,1377001,1501250,2082722,-43
2018-01-01T22:37:32.080Z,eu-west-3,aws,nodejs,512,18,1,1573328,139230,1399146,1555104,1873413,-162
