timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-03T21:59:02.217Z,eu-west-3,aws,nodejs,128,1,1,1.26,761424,0,761424,761424,761424,-304
2018-01-03T21:59:03.546Z,eu-west-3,aws,nodejs,128,1,1,1.25,710320,0,710320,710320,710320,-111
2018-01-03T21:59:04.801Z,eu-west-3,aws,nodejs,128,1,1,1.17,764802,0,764802,764802,764802,-27
2018-01-03T21:59:05.976Z,eu-west-3,aws,nodejs,128,1,1,1.19,733480,0,733480,733480,733480,110
2018-01-03T21:59:07.162Z,eu-west-3,aws,nodejs,128,1,1,1.22,769556,0,769556,769556,769556,-209
2018-01-03T21:59:08.384Z,eu-west-3,aws,nodejs,128,1,1,1.23,772523,0,772523,772523,772523,111
2018-01-03T21:59:09.615Z,eu-west-3,aws,nodejs,128,1,1,1.2,764615,0,764615,764615,764615,81
2018-01-03T21:59:10.814Z,eu-west-3,aws,nodejs,128,1,1,1.15,690522,0,690522,690522,690522,-2
2018-01-03T21:59:11.966Z,eu-west-3,aws,nodejs,128,1,1,1.23,749765,0,749765,749765,749765,-137
2018-01-03T21:59:13.204Z,eu-west-3,aws,nodejs,128,1,1,1.11,750803,0,750803,750803,750803,-215
2018-01-03T21:59:14.314Z,eu-west-3,aws,nodejs,128,2,1,1.24,546009,138334.13,448192,546009,643826,75
2018-01-03T21:59:15.557Z,eu-west-3,aws,nodejs,128,2,1,1.18,726665.5,39792.43,698528,726665.5,754803,-170
2018-01-03T21:59:16.742Z,eu-west-3,aws,nodejs,128,2,1,1.19,753032.5,17744.84,740485,753032.5,765580,-7
2018-01-03T21:59:17.932Z,eu-west-3,aws,nodejs,128,2,1,1.2,548092,18664.79,534894,548092,561290,-45.5
2018-01-03T21:59:19.139Z,eu-west-3,aws,nodejs,128,2,1,1.22,714132.5,4889.64,710675,714132.5,717590,-147.5
2018-01-03T21:59:20.365Z,eu-west-3,aws,nodejs,128,2,1,1.23,696414.5,23982.94,679456,696414.5,713373,11
