timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-07T21:47:32.694Z,eu-west-3,aws,nodejs,128,2,1,1.23,745691,49200.49,710901,745691,780481,-140.5
2018-01-07T21:47:33.923Z,eu-west-3,aws,nodejs,128,3,1,1.74,416207.67,36180.68,379591,417096,451936,26.33
2018-01-07T21:47:35.665Z,eu-west-3,aws,nodejs,128,3,1,1.43,517768,193368.33,389155,424007,740142,-109
2018-01-07T21:47:37.100Z,eu-west-3,aws,nodejs,128,3,1,1.18,645535,56018.31,605861,621128,709616,-233
2018-01-07T21:47:38.280Z,eu-west-3,aws,nodejs,128,3,1,1.17,566898,89176.84,490499,545307,664888,3
2018-01-07T21:47:39.460Z,eu-west-3,aws,nodejs,128,3,1,1.18,537392,146940.53,431383,475666,705127,74.33
2018-01-07T21:47:40.639Z,eu-west-3,aws,nodejs,128,3,1,1.16,513273.67,111396.32,391167,539304,609350,85.67
2018-01-07T21:47:41.800Z,eu-west-3,aws,nodejs,128,3,1,1.2,540608.67,115215.04,465002,483611,673213,-310.67
2018-01-07T21:47:43.007Z,eu-west-3,aws,nodejs,128,3,1,1.19,528625.67,143498.75,394338,511704,679835,-264.67
2018-01-07T21:47:44.200Z,eu-west-3,aws,nodejs,128,3,1,1.18,606021.67,77450.48,545719,578978,693368,125.33
2018-01-07T21:47:45.378Z,eu-west-3,aws,nodejs,128,3,1,1.2,548227,104105.07,471270,506730,666681,205
2018-01-07T21:47:46.578Z,eu-west-3,aws,nodejs,128,4,1,1.66,461889.75,105574.72,389103,422435.5,613585,31
2018-01-07T21:47:48.242Z,eu-west-3,aws,nodejs,128,4,1,1.19,557424.25,152571.94,385584,561070.5,721972,-61
2018-01-07T21:47:49.439Z,eu-west-3,aws,nodejs,128,4,1,1.28,599222.75,34342.58,563169,593897,645928,-216.25
2018-01-07T21:47:50.721Z,eu-west-3,aws,nodejs,128,4,1,1.23,440155.25,8781.77,429331,441315.5,448659,187
2018-01-07T21:47:51.954Z,eu-west-3,aws,nodejs,128,4,1,1.22,493173,59440.9,441820,476405.5,578061,-76.5
2018-01-07T21:47:53.178Z,eu-west-3,aws,nodejs,128,4,1,1.16,516856.75,98024.26,387559,537504.5,604859,7.25
2018-01-07T21:47:54.338Z,eu-west-3,aws,nodejs,128,4,1,1.22,553367.5,137202.19,431049,521905.5,738610,-100.5
2018-01-07T21:47:55.559Z,eu-west-3,aws,nodejs,128,4,1,1.18,578511.75,27618.11,550511,579166,605204,18.75
2018-01-07T21:47:56.739Z,eu-west-3,aws,nodejs,128,4,1,1.2,563874.25,120028.35,462578,541404,710111,-17.5
2018-01-07T21:47:57.937Z,eu-west-3,aws,nodejs,128,4,1,1.18,534522.25,153486.68,334735,564491,674372,9.75
2018-01-07T21:47:59.117Z,eu-west-3,aws,nodejs,128,5,1,1.72,428097,68609.02,365650,432136,533684,94
2018-01-07T21:48:00.839Z,eu-west-3,aws,nodejs,128,5,1,1.2,524247.6,87914.82,442339,505976,647782,58
2018-01-07T21:48:02.042Z,eu-west-3,aws,nodejs,128,5,1,1.18,467507,89899.15,324173,480292,559124,36.8
2018-01-07T21:48:03.224Z,eu-west-3,aws,nodejs,128,5,1,1.47,527818.8,107121.19,388727,519667,686697,-120
2018-01-07T21:48:04.699Z,eu-west-3,aws,nodejs,128,5,1,1.22,574493.2,98379.8,435858,612507,659201,-37
2018-01-07T21:48:05.921Z,eu-west-3,aws,nodejs,128,5,1,1.18,468569.2,65090.91,383297,456449,545569,-31
2018-01-07T21:48:07.112Z,eu-west-3,aws,nodejs,128,5,1,1.24,430011.2,40683.62,386274,435632,486071,121.6
2018-01-07T21:48:08.353Z,eu-west-3,aws,nodejs,128,5,1,1.2,494464.6,123743.86,354331,485678,654417,7.2
2018-01-07T21:48:09.560Z,eu-west-3,aws,nodejs,128,5,1,1.23,507026.2,61534.08,412192,519278,569066,71.2
