timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-06T23:22:21.706Z,West Europe,azure,nodejs,128,1,1,1.22,473817,0,473817,473817,473817,95
2018-01-06T23:22:23.028Z,West Europe,azure,nodejs,128,1,1,1.22,496692,0,496692,496692,496692,-289
2018-01-06T23:22:24.251Z,West Europe,azure,nodejs,128,1,1,1.23,484486,0,484486,484486,484486,50
2018-01-06T23:22:25.479Z,West Europe,azure,nodejs,128,1,1,1.22,480341,0,480341,480341,480341,-442
2018-01-06T23:22:26.705Z,West Europe,azure,nodejs,128,1,1,1.23,463669,0,463669,463669,463669,-104
2018-01-06T23:22:27.935Z,West Europe,azure,nodejs,128,1,1,1.23,455270,0,455270,455270,455270,-48
2018-01-06T23:22:29.165Z,West Europe,azure,nodejs,128,1,1,1.33,492675,0,492675,492675,492675,41
2018-01-06T23:22:30.496Z,West Europe,azure,nodejs,128,1,1,1.23,470159,0,470159,470159,470159,248
2018-01-06T23:22:31.728Z,West Europe,azure,nodejs,128,1,1,1.22,483880,0,483880,483880,483880,146
2018-01-06T23:22:32.953Z,West Europe,azure,nodejs,128,1,1,1.23,496271,0,496271,496271,496271,106
2018-01-06T23:22:34.182Z,West Europe,azure,nodejs,128,2,1,2.26,480013,3603.42,477465,480013,482561,-124.5
2018-01-06T23:22:36.444Z,West Europe,azure,nodejs,128,2,1,2.21,469768.5,29133.51,449168,469768.5,490369,-63
2018-01-06T23:22:38.654Z,West Europe,azure,nodejs,128,2,1,2.18,481172,2013.84,479748,481172,482596,-288
2018-01-06T23:22:40.837Z,West Europe,azure,nodejs,128,2,1,2.25,466907.5,17678.38,454407,466907.5,479408,109
2018-01-06T23:22:43.086Z,West Europe,azure,nodejs,128,2,1,2.25,483026,13980.92,473140,483026,492912,-39
2018-01-06T23:22:45.340Z,West Europe,azure,nodejs,128,2,1,2.25,479577.5,14465.28,469349,479577.5,489806,45
2018-01-06T23:22:47.593Z,West Europe,azure,nodejs,128,2,1,2.15,472888,11770.5,464565,472888,481211,158.5
2018-01-06T23:22:49.744Z,West Europe,azure,nodejs,128,2,1,2.15,478988,11274.11,471016,478988,486960,53
2018-01-06T23:22:51.893Z,West Europe,azure,nodejs,128,2,1,2.15,485421.5,11339.87,477403,485421.5,493440,-284.5
2018-01-06T23:22:54.045Z,West Europe,azure,nodejs,128,2,1,2.14,479225.5,1249.46,478342,479225.5,480109,-33.5
2018-01-06T23:22:56.183Z,West Europe,azure,nodejs,128,3,1,3.18,461017.33,12659.46,452872,454578,475602,-74.33
2018-01-06T23:22:59.366Z,West Europe,azure,nodejs,128,3,1,3.17,479554.33,8046.43,470580,481958,486125,-76
2018-01-06T23:23:02.540Z,West Europe,azure,nodejs,128,3,1,3.18,478629,1927.64,476768,478502,480617,107.33
2018-01-06T23:23:05.718Z,West Europe,azure,nodejs,128,3,1,3.27,469777.33,2569.14,467193,469808,472331,-68
2018-01-06T23:23:08.994Z,West Europe,azure,nodejs,128,3,1,3.17,467251,9856.47,457247,467553,476953,69.67
2018-01-06T23:23:12.169Z,West Europe,azure,nodejs,128,3,1,3.17,479137.33,9832.47,468067,482490,486855,-49
2018-01-06T23:23:15.342Z,West Europe,azure,nodejs,128,3,1,3.17,462834.67,5571.58,458693,460642,469169,-42.67
2018-01-06T23:23:18.517Z,West Europe,azure,nodejs,128,3,1,3.27,467121.33,11143.15,457060,465206,479098,176
2018-01-06T23:23:21.793Z,West Europe,azure,nodejs,128,3,1,3.2,444520.33,2612.68,442254,443929,447378,-27
2018-01-06T23:23:24.999Z,West Europe,azure,nodejs,128,3,1,3.45,423240.67,19175.91,403050,425464,441208,17.33
2018-01-06T23:23:28.448Z,West Europe,azure,nodejs,128,4,1,4.2,420038.75,34541.47,375109,424100.5,456845,-141.25
2018-01-06T23:23:32.650Z,West Europe,azure,nodejs,128,4,1,4.2,454472,2617.78,451574,454605,457104,80.75
2018-01-06T23:23:36.849Z,West Europe,azure,nodejs,128,4,1,4.3,441643.75,9165.12,428298,444999.5,448278,94
2018-01-06T23:23:41.147Z,West Europe,azure,nodejs,128,4,1,4.19,423157,23458.09,401674,421100,448754,86.25
2018-01-06T23:23:45.337Z,West Europe,azure,nodejs,128,4,1,4.41,463078,7565.36,456560,460971,473810,-31
2018-01-06T23:23:49.747Z,West Europe,azure,nodejs,128,4,1,4.19,476580.25,6734.4,470689,475877,483878,150.75
2018-01-06T23:23:53.942Z,West Europe,azure,nodejs,128,4,1,4.2,469677.5,10017.09,461991,466558,483603,77.5
2018-01-06T23:23:58.141Z,West Europe,azure,nodejs,128,4,1,4.2,476545.25,10583.77,466211,475534,488902,115.75
2018-01-06T23:24:02.339Z,West Europe,azure,nodejs,128,4,1,4.19,467175,13665.29,449045,470777.5,478100,-98
2018-01-06T23:24:06.536Z,West Europe,azure,nodejs,128,4,1,4.2,475799,3445.49,473329,474505,480857,-17.25
2018-01-06T23:24:10.733Z,West Europe,azure,nodejs,128,5,1,5.22,471979.2,7608.23,461082,472993,479003,15.6
2018-01-06T23:24:15.956Z,West Europe,azure,nodejs,128,5,1,5.32,475521.2,5774.93,468988,473753,482296,0.6
2018-01-06T23:24:21.278Z,West Europe,azure,nodejs,128,5,1,5.23,471028.8,3429.32,466085,473087,473937,118.8
2018-01-06T23:24:26.512Z,West Europe,azure,nodejs,128,5,1,5.21,470716.4,7057.75,463344,471329,481192,87
2018-01-06T23:24:31.723Z,West Europe,azure,nodejs,128,5,1,5.22,479351.4,8373.74,464746,481841,485727,-37.8
2018-01-06T23:24:36.945Z,West Europe,azure,nodejs,128,5,1,5.32,476386.8,9360.94,460766,477474,484003,53
2018-01-06T23:24:42.274Z,West Europe,azure,nodejs,128,5,1,5.21,477813.6,8816.2,465641,477296,490238,-52.4
2018-01-06T23:24:47.492Z,West Europe,azure,nodejs,128,5,1,5.32,477057.6,10203.8,463239,479613,487686,26.4
2018-01-06T23:24:52.813Z,West Europe,azure,nodejs,128,5,1,5.22,472197.6,13070.97,456367,480373,483406,-12.2
2018-01-06T23:24:58.038Z,West Europe,azure,nodejs,128,5,1,5.22,477793.8,12471.77,460851,477945,494983,88.6
2018-01-06T23:25:03.259Z,West Europe,azure,nodejs,128,6,1,6.24,480869.33,6129.35,475821,477876.5,488860,51.67
2018-01-06T23:25:09.506Z,West Europe,azure,nodejs,128,6,1,6.24,460931.17,9791.95,447046,460404,472135,-76.83
2018-01-06T23:25:15.753Z,West Europe,azure,nodejs,128,6,1,6.55,453686.83,25544.1,421086,452039.5,485481,-35.5
2018-01-06T23:25:22.306Z,West Europe,azure,nodejs,128,6,1,6.14,468018.33,6499.77,461788,465435.5,476733,68.5
2018-01-06T23:25:28.449Z,West Europe,azure,nodejs,128,6,1,6.24,473874.67,10625.54,459968,473038.5,490468,-45.5
2018-01-06T23:25:34.697Z,West Europe,azure,nodejs,128,6,1,6.24,461497,11008.02,444172,460692.5,478035,-68.33
2018-01-06T23:25:40.943Z,West Europe,azure,nodejs,128,6,1,6.35,470132,12552.53,451162,472242,485552,153.83
2018-01-06T23:25:47.292Z,West Europe,azure,nodejs,128,6,1,6.25,471424.5,8224.16,461207,470775,483636,46.5
2018-01-06T23:25:53.545Z,West Europe,azure,nodejs,128,6,1,6.34,470284.67,8454.6,456778,469291.5,482064,91.67
2018-01-06T23:25:59.883Z,West Europe,azure,nodejs,128,6,1,6.24,472149.33,16136.77,449907,476837.5,491170,-44.17
2018-01-06T23:26:06.129Z,West Europe,azure,nodejs,128,7,1,7.17,474143.14,9057.54,463702,472127,487190,71.71
2018-01-06T23:26:13.296Z,West Europe,azure,nodejs,128,7,1,7.27,480724.14,9335.39,469267,483848,495273,-59.14
2018-01-06T23:26:20.572Z,West Europe,azure,nodejs,128,7,1,7.16,470901.86,12432.55,456844,463834,485467,38.29
2018-01-06T23:26:27.734Z,West Europe,azure,nodejs,128,7,1,7.15,479318.43,8745.7,464794,481291,490262,143
2018-01-06T23:26:34.884Z,West Europe,azure,nodejs,128,7,1,7.15,477853.71,9056.8,463051,477914,489550,114.57
2018-01-06T23:26:42.042Z,West Europe,azure,nodejs,128,7,1,7.3,479392.86,8550.9,466271,481447,491535,-45
2018-01-06T23:26:49.344Z,West Europe,azure,nodejs,128,7,1,7.17,478020.86,7361.34,470915,479075,489395,-111.71
2018-01-06T23:26:56.513Z,West Europe,azure,nodejs,128,7,1,7.27,471783,16081.94,439336,480599,483960,114.57
